URI,Label,Project,Project URI,Item Category,Last Updated,Authorship,Latitude (WGS-84),Longitude (WGS-84),Geospatial note,Early Date (BCE/CE),Late Date (BCE/CE),Context URI,Context (1),Context (2),Context (3),Context (4),Context (5),Context (6),Has anatomical identification [URI],Has anatomical identification [Label],Has Biological Taxonomy [URI],Has Biological Taxonomy [Label],Has physiological sex determination [URI],Has physiological sex determination [Label],Bone Preservation,Bone Box #,Skeletal Area,Bone Catalogue #,Cut/Gnaw Marks?,Common Name,Side,NISP,Part,Element,Date,Distal Fused?,Bucket #,Articulates/Pair with?,Taxon,Principle Author / Analyst,Comments,Proximal Fused?,Notes on Tag,Level,NISP (Number of Identified Specimens),Bp,% Preserved,Locus notes,Age 1,Locus notes 2,GL,Age 2,SD,DD,Bd,Burnt?,Dlv/Blc/Dlt*,Sex,length of spur,link,Pathology?,Sequence #,Field Catalogue #,Bone Preservation 2,DC,Dp,Sequence # 2,Dmv/Bmc/Dmt*,Bp (unfused),GL (prox unfused),Glpe,BFp,GL (approx.),BG,LG,GLP,Hn,SLC,Bd(u),Bd (unfused),BPC,LO (unfused),DPA,SDO,LO,GL (unfused),Bp(u),GL(approx),Bt,Hd,BFd,GB,GH
http://opencontext.org/subjects/85242738-B03D-480C-AB06-04FA42775BD7,Bone GT-3164,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0000981,femur,http://eol.org/pages/1049263,"Gallus gallus (Linnaeus, 1758)",,,4.0,Box 8,hindlimb,B01-9,,Chicken,Right,1.0,nc,femur,1969-12-31 16:00:00,NO,B-1,,Gallus gallus,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/44F58852-3D71-44BA-F2E4-A3E43E961105,Bone GT-3165,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,http://eol.org/pages/32609438,Sheep/goat,,,3.0,Box 8,upper forelimb,B01-9,puncture on neck with adhering bone,Sheep/Goat,Right,1.0,dist and body,scapula,1969-12-31 16:00:00,NO,B-1,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/5D1E666B-FBBE-437A-2496-BB7A765FD0BA,Bone GT-3166,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/1642,Mammalia,,,2.0,Box 8,back,B01-9,,med-lg mammal,,1.0,right portion,vertebra/cervical,1969-12-31 16:00:00,NO,B-1,,med-lg mammal,Sarah W. Kansa,probably pig,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/44EB92B7-CEC2-4801-6CD8-6E12CB9E65A6,Bone GT-3167,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/1642,Mammalia,,,2.0,Box 8,back,B01-9,,medium-sized mammal,,1.0,left portion,vertebra/cervical,1969-12-31 16:00:00,,B-1,,medium-sized mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/6908AFD9-1E82-4153-89C3-ABB87298AA3E,Bone GT-3168,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,http://eol.org/pages/4445650,Sus scrofa domesticus,,,,Box 8,head,B01-9,,Pig,Left,1.0,occipital condyle,cranium,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,,,,,,,,Brown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FD034079-5B3B-454E-2145-951E5E01148E,Bone GT-3169,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0002414,lumbar vertebra,http://eol.org/pages/1642,Mammalia,,,3.0,Box 8,back,B01-9,split lengthwise down centrum,medium-sized mammal,,1.0,right portion,vertebra/lumbar,1969-12-31 16:00:00,Yes,B-1,,medium-sized mammal,Sarah W. Kansa,,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/EA6B3A1E-07D4-4AA9-317B-90EE1F81BCB7,Bone GT-3170,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0001685,hyoid bone,http://eol.org/pages/1642,Mammalia,,,4.0,Box 8,,B01-9,,medium-sized mammal,,1.0,nc,hyoid,1969-12-31 16:00:00,,B-1,,medium-sized mammal,Sarah W. Kansa,root etching,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/9363625D-8D65-4432-1FB3-2C20D2B453C8,Bone GT-3171,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,http://eol.org/pages/4445650,Sus scrofa domesticus,,,,Box 8,head,B01-9,,Pig,,1.0,Incisor frag,mandibular tooth,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/48798E0F-E334-4A09-FEFC-6B4A6EC6EF98,Bone GT-3172,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0003267,tooth of upper jaw,http://eol.org/pages/4445650,Sus scrofa domesticus,,,,Box 8,head,B01-9,,Pig,,1.0,Incisor frag,maxillary tooth,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/76B26E1B-51F0-4A7E-6706-70237827A20D,Bone GT-3173,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0003267,tooth of upper jaw,http://eol.org/pages/32609438,Sheep/goat,,,,Box 8,head,B01-9,,Sheep/Goat,Right,1.0,M3,maxillary tooth,1969-12-31 16:00:00,,B-1,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,anterior cusps just beginning to wear,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/563B3131-CC59-4F3A-00DF-FC6460B701D9,Bone GT-3174,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0003268,tooth of lower jaw,http://eol.org/pages/4445650,Sus scrofa domesticus,http://purl.obolibrary.org/obo/UBERON_0003101,male organism,,Box 8,head,B01-9,,Pig,,1.0,Canine frag,mandibular tooth,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,,,,,,,,,,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/28302D0B-0571-4EF8-E5CC-34F332B29A05,Bone GT-3175,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,http://eol.org/pages/4445650,Sus scrofa domesticus,,,,Box 8,head,B01-9,,Pig,Right,1.0,frontal- orbit frag,cranium,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A8EE2376-7F7C-450F-6BB3-2FC1F48EB9A6,Bone GT-3176,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,http://eol.org/pages/4445650,Sus scrofa domesticus,,,3.0,Box 8,head,B01-9,,Pig,Right,1.0,"ramus frag, w/dp4-M1",mandible,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,dp4=c; M1=visible in crypt (hole in bone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/A6C9C63D-D544-4BB9-0F24-DD479501EB99,Bone GT-3177,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,http://eol.org/pages/4445650,Sus scrofa domesticus,,,1.0,Box 8,head,B01-9,,Pig,Left,1.0,"ramus frag, w/M2-M3 frags",mandible,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,M2=a; M3=visible in crypt (hole in bone),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B26CE3A0-C6C7-47CF-EE3A-9CDC0B818129,Bone GT-3178,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/A8DA3C45-B845-42FD-A48F-0B07E7048302,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79004,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,http://eol.org/pages/4445650,Sus scrofa domesticus,,,3.0,Box 8,head,B01-9,,Pig,Left,1.0,"ramus frag, with root frags of dp2-dp4, alveolus for M1, M2 hole in crypt",mandible,1969-12-31 16:00:00,,B-1,,Sus scrofa,Sarah W. Kansa,,,,,,,,,too fragmented to age (but permanent premolars unerupted and M2 likely unerupted; M1 certainly fully erupted),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/B10E9707-8C36-4623-5B89-22A71F74E947,Bone GT-2784,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,,,,,,,,Box 8,,B01-16,,,,45.0,,,2001-06-10 00:00:00,,B-2,,Unidentified frags,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/27D8BEF9-300A-491B-130C-639F5062062B,Bone GT-2785,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0006967,horn,http://eol.org/pages/129512,"Gazella gazella (Pallas, 1766)",,,4.0,Box 8,head,B01-16,possibley polled- break at base is straight across,gazelle,Right,1.0,tip and base frags,horncore,2001-06-10 00:00:00,,B-2,,Gazelle gazelle,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/693F8AC2-7EB2-45E0-EED7-02B3B9A7D35C,Bone GT-2786,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0002413,cervical vertebra,http://eol.org/pages/1642,Mammalia,,,4.0,Box 8,back,B01-16,,medium-sized mammal,,1.0,nc,vertebra/cervical,2001-06-10 00:00:00,NO,B-2,,medium-sized mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/0765E79C-F5A5-4C89-4173-D45E8D39485D,Bone GT-2787,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,http://eol.org/pages/32609438,Sheep/goat,,,3.0,Box 8,head,B01-16,,Sheep/Goat,Right,1.0,w/diastema and P2-M1 frag,mandible,2001-06-10 00:00:00,,B-2,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,P4=25; M1=20+,,,VII-VIII,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/15BB92A8-2F19-466F-BAAF-46512031C1E6,Bone GT-2788,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0001684,mandible,http://eol.org/pages/32609438,Sheep/goat,,,3.0,Box 8,head,B01-16,light slice on notch below artic process,Sheep/Goat,Left,1.0,ascending ramus,mandible,2001-06-10 00:00:00,,B-2,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/32DB57B9-6A3A-4F80-F109-72CB42CF2492,Bone GT-2789,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,1.0,Box 8,back,B01-16,,medium-sized mammal,,1.0,prox,Rib,2001-06-10 00:00:00,,B-2,,medium-sized mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/FEEDC284-EDDC-4755-592C-4D9AEA62EB6E,Bone GT-2790,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,1.0,Box 8,back,B01-16,,medium-sized mammal,,1.0,prox,Rib,2001-06-10 00:00:00,,B-2,,medium-sized mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/7A00190E-BB51-4105-84EC-BC1E37B848D5,Bone GT-2791,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,1.0,Box 8,back,B01-16,,small-medium mammal,,1.0,prox,Rib,2001-06-10 00:00:00,,B-2,,small-medium mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/3E0391FF-6B3C-419D-F423-1B21BF84685B,Bone GT-2792,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-22,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0002228,rib,http://eol.org/pages/1642,Mammalia,,,1.0,Box 8,back,B01-16,,small-medium mammal,,1.0,prox,Rib,2001-06-10 00:00:00,,B-2,,small-medium mammal,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/F85DDEAA-828A-4305-8B4B-6D50AAE2974D,Bone GT-2793,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0003128,cranium,http://eol.org/pages/32609438,Sheep/goat,,,,Box 8,head,B01-16,,Sheep/Goat,Right,1.0,zygomatic,cranium,2001-06-10 00:00:00,,B-2,,Ovis aries/Capra hircus,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D311A59C-5CB0-488D-F46C-423BBFAAAE87,Bone GT-2794,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0000976,humerus,http://eol.org/pages/4445650,Sus scrofa domesticus,,,2.0,Box 8,upper forelimb,B01-16,,Pig,Right,1.0,prox shaft,humerus,2001-06-10 00:00:00,,B-2,,Sus scrofa,Sarah W. Kansa,,NO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D15DCBCF-AD53-4EE3-DA5C-9CF81648F4B4,Bone GT-2795,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0006849,scapula,http://eol.org/pages/4445650,Sus scrofa domesticus,,,2.0,Box 8,upper forelimb,B01-16,3 parallel slices on neck (caudal border),Pig,Right,1.0,dist,scapula,2001-06-10 00:00:00,NO,B-2,,Sus scrofa,Sarah W. Kansa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/D596FB20-BD93-4876-B55F-560202735528,Bone GT-2796,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,http://eol.org/pages/4445650,Sus scrofa domesticus,,,1.0,Box 8,upper hindlimb,B01-16,,Pig,Right,1.0,acetab and ilium frag,innominate,2001-06-10 00:00:00,,B-2,,Sus scrofa,Sarah W. Kansa,,NO,,,,,,,large but unfused (not neonatal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://opencontext.org/subjects/9A981DE0-70B9-4252-4BE6-0BC187A137DD,Bone GT-2797,Petra Great Temple Excavations,http://opencontext.org/projects/A5DDBEA2-B3C8-43F9-8151-33343CBDC857,Animal Bone,2014-07-23,Sarah W. Kansa,30.328700000000000000000,35.442100000000000000000,Best available location data,-200,360,http://opencontext.org/subjects/B7491256-8048-41BE-2F67-09D9583049AD,Jordan,Petra Great Temple,Lower Temenos,Trench 79,Locus 1,Seq. 79016,http://purl.obolibrary.org/obo/UBERON_0001272,innominate bone,http://eol.org/pages/4445650,Sus scrofa domesticus,,,3.0,Box 8,upper hindlimb,B01-16,deep slice/chop in dorsal part of ilium (v-shaped); next to it was another clean chop that split through the bone,Pig,Right,1.0,"acetab, ilium and isch",innominate,2001-06-10 00:00:00,,B-2,,Sus scrofa,Sarah W. Kansa,,NO,,,,,,,large but unfused (not neonatal),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
